,ts_code,symbol,name,area,industry,list_date
4226,603725.SH,603725.SH#E,天安新材,广东,塑料,20170906
4227,603726.SH,603726.SH#E,朗迪集团,浙江,家用电器,20160421
4228,603727.SH,603727.SH#E,博迈科,天津,石油开采,20161122
4229,603728.SH,603728.SH#E,鸣志电器,上海,电气设备,20170509
4230,603729.SH,603729.SH#E,龙韵股份,上海,广告包装,20150324
4231,603730.SH,603730.SH#E,岱美股份,上海,汽车配件,20170728
4232,603733.SH,603733.SH#E,仙鹤股份,浙江,造纸,20180420
4233,603737.SH,603737.SH#E,三棵树,福建,染料涂料,20160603
4234,603738.SH,603738.SH#E,泰晶科技,湖北,元器件,20160928
4235,603739.SH,603739.SH#E,蔚蓝生物,山东,农业综合,20190116
4236,603755.SH,603755.SH#E,日辰股份,山东,食品,20190828
4237,603757.SH,603757.SH#E,大元泵业,浙江,机械基件,20170711
4238,603758.SH,603758.SH#E,秦安股份,重庆,汽车配件,20170517
4239,603759.SH,603759.SH#E,海天股份,四川,水务,20210326
4240,603766.SH,603766.SH#E,隆鑫通用,重庆,摩托车,20120810
4241,603767.SH,603767.SH#E,中马传动,浙江,汽车配件,20170613
4242,603768.SH,603768.SH#E,常青股份,安徽,汽车配件,20170324
4243,603773.SH,603773.SH#E,沃格光电,江西,元器件,20180417
4244,603776.SH,603776.SH#E,永安行,江苏,公共交通,20170817
4245,603777.SH,603777.SH#E,来伊份,上海,食品,20161012
4246,603778.SH,603778.SH#E,乾景园林,北京,建筑工程,20151231
4247,603779.SH,603779.SH#E,威龙股份,山东,红黄酒,20160516
4248,603786.SH,603786.SH#E,科博达,上海,汽车配件,20191015
4249,603787.SH,603787.SH#E,新日股份,江苏,摩托车,20170427
4250,603788.SH,603788.SH#E,宁波高发,浙江,汽车配件,20150120
4251,603789.SH,603789.SH#E,星光农机,浙江,农用机械,20150427
4252,603790.SH,603790.SH#E,雅运股份,上海,染料涂料,20180912
4253,603797.SH,603797.SH#E,联泰环保,广东,环境保护,20170413
4254,603798.SH,603798.SH#E,康普顿,山东,石油加工,20160406
4255,603799.SH,603799.SH#E,华友钴业,浙江,小金属,20150129
4256,603800.SH,603800.SH#E,道森股份,江苏,专用机械,20151210
4257,603801.SH,603801.SH#E,志邦家居,安徽,家居用品,20170630
4258,603803.SH,603803.SH#E,瑞斯康达,北京,通信设备,20170420
4259,603806.SH,603806.SH#E,福斯特,浙江,塑料,20140905
4260,603808.SH,603808.SH#E,歌力思,深圳,服饰,20150422
4261,603809.SH,603809.SH#E,豪能股份,四川,汽车配件,20171128
4262,603810.SH,603810.SH#E,丰山集团,江苏,农药化肥,20180917
4263,603811.SH,603811.SH#E,诚意药业,浙江,化学制药,20170315
4264,603813.SH,603813.SH#E,原尚股份,广东,仓储物流,20170918
4265,603815.SH,603815.SH#E,交建股份,安徽,建筑工程,20191021
4266,603816.SH,603816.SH#E,顾家家居,浙江,家居用品,20161014
4267,603817.SH,603817.SH#E,海峡环保,福建,环境保护,20170220
4268,603818.SH,603818.SH#E,曲美家居,北京,家居用品,20150422
4269,603819.SH,603819.SH#E,神力股份,江苏,电气设备,20161125
4270,603822.SH,603822.SH#E,嘉澳环保,浙江,化工原料,20160428
4271,603823.SH,603823.SH#E,百合花,浙江,染料涂料,20161220
4272,603825.SH,603825.SH#E,华扬联众,北京,互联网,20170802
4273,603826.SH,603826.SH#E,坤彩科技,福建,染料涂料,20170414
4274,603828.SH,603828.SH#E,柯利达,江苏,装修装饰,20150226
4275,603829.SH,603829.SH#E,洛凯股份,江苏,电气设备,20171017
4276,603833.SH,603833.SH#E,欧派家居,广东,家居用品,20170328
4277,603836.SH,603836.SH#E,海程邦达,山东,仓储物流,20210526
4278,603838.SH,603838.SH#E,四通股份,广东,家居用品,20150701
4279,603839.SH,603839.SH#E,安正时尚,浙江,服饰,20170214
4280,603843.SH,603843.SH#E,正平股份,青海,建筑工程,20160905
4281,603848.SH,603848.SH#E,好太太,广东,家居用品,20171201
4282,603855.SH,603855.SH#E,华荣股份,上海,专用机械,20170524
4283,603856.SH,603856.SH#E,东宏股份,山东,塑料,20171106
4284,603858.SH,603858.SH#E,步长制药,山东,中成药,20161118
4285,603859.SH,603859.SH#E,能科科技,北京,软件服务,20161021
4286,603860.SH,603860.SH#E,中公高科,北京,建筑工程,20170802
4287,603861.SH,603861.SH#E,白云电器,广东,电气设备,20160322
4288,603863.SH,603863.SH#E,松炀资源,广东,造纸,20190621
4289,603866.SH,603866.SH#E,桃李面包,辽宁,食品,20151222
4290,603867.SH,603867.SH#E,新化股份,浙江,化工原料,20190627
4291,603868.SH,603868.SH#E,飞科电器,上海,家用电器,20160418
4292,603869.SH,603869.SH#E,新智认知,广西,软件服务,20150326
4293,603871.SH,603871.SH#E,嘉友国际,北京,仓储物流,20180206
4294,603876.SH,603876.SH#E,鼎胜新材,江苏,铝,20180418
4295,603877.SH,603877.SH#E,太平鸟,浙江,服饰,20170109
4296,603878.SH,603878.SH#E,武进不锈,江苏,钢加工,20161219
4297,603879.SH,603879.SH#E,永悦科技,江苏,化工原料,20170614
4298,603880.SH,603880.SH#E,ST南卫,江苏,医疗保健,20170807
4299,603881.SH,603881.SH#E,数据港,上海,软件服务,20170208
4300,603882.SH,603882.SH#E,金域医学,广东,医疗保健,20170908
4301,603883.SH,603883.SH#E,老百姓,湖南,医药商业,20150423
4302,603885.SH,603885.SH#E,吉祥航空,上海,空运,20150527
4303,603886.SH,603886.SH#E,元祖股份,上海,食品,20161228
4304,603887.SH,603887.SH#E,城地香江,上海,软件服务,20161010
4305,603888.SH,603888.SH#E,新华网,北京,互联网,20161028
4306,603889.SH,603889.SH#E,新澳股份,浙江,纺织,20141231
4307,603890.SH,603890.SH#E,春秋电子,江苏,元器件,20171212
4308,603893.SH,603893.SH#E,瑞芯微,福建,半导体,20200207
4309,603895.SH,603895.SH#E,天永智能,上海,专用机械,20180122
4310,603896.SH,603896.SH#E,寿仙谷,浙江,中成药,20170510
4311,603897.SH,603897.SH#E,长城科技,浙江,电气设备,20180410
4312,603898.SH,603898.SH#E,好莱客,广东,家居用品,20150217
4313,603899.SH,603899.SH#E,晨光股份,上海,文教休闲,20150127
4314,603900.SH,603900.SH#E,莱绅通灵,江苏,服饰,20161123
4315,603901.SH,603901.SH#E,永创智能,浙江,专用机械,20150529
4316,603903.SH,603903.SH#E,中持股份,北京,环境保护,20170314
4317,603906.SH,603906.SH#E,龙蟠科技,江苏,电气设备,20170410
4318,603908.SH,603908.SH#E,牧高笛,浙江,纺织,20170307
4319,603909.SH,603909.SH#E,建发合诚,福建,建筑工程,20160628
4320,603912.SH,603912.SH#E,佳力图,江苏,专用机械,20171101
4321,603915.SH,603915.SH#E,国茂股份,江苏,机械基件,20190614
4322,603916.SH,603916.SH#E,苏博特,江苏,化工原料,20171110
4323,603917.SH,603917.SH#E,合力科技,浙江,汽车配件,20171204
4324,603918.SH,603918.SH#E,金桥信息,上海,软件服务,20150528
4325,603919.SH,603919.SH#E,金徽酒,甘肃,白酒,20160310
4326,603920.SH,603920.SH#E,世运电路,广东,元器件,20170426
4327,603922.SH,603922.SH#E,金鸿顺,江苏,汽车配件,20171023
4328,603926.SH,603926.SH#E,铁流股份,浙江,汽车配件,20170510
4329,603927.SH,603927.SH#E,中科软,北京,软件服务,20190909
4330,603928.SH,603928.SH#E,兴业股份,江苏,化工原料,20161212
4331,603929.SH,603929.SH#E,亚翔集成,江苏,装修装饰,20161230
4332,603931.SH,603931.SH#E,格林达,浙江,化工原料,20200819
4333,603933.SH,603933.SH#E,睿能科技,福建,元器件,20170706
4334,603936.SH,603936.SH#E,博敏电子,广东,元器件,20151209
4335,603937.SH,603937.SH#E,丽岛新材,江苏,铝,20171102
4336,603938.SH,603938.SH#E,三孚股份,河北,化工原料,20170628
4337,603939.SH,603939.SH#E,益丰药房,湖南,医药商业,20150217
4338,603948.SH,603948.SH#E,建业股份,浙江,化工原料,20200302
4339,603949.SH,603949.SH#E,雪龙集团,浙江,汽车配件,20200310
4340,603950.SH,603950.SH#E,长源东谷,湖北,汽车配件,20200526
4341,603955.SH,603955.SH#E,大千生态,江苏,环境保护,20170310
4342,603956.SH,603956.SH#E,威派格,上海,专用机械,20190222
4343,603958.SH,603958.SH#E,哈森股份,江苏,服饰,20160629
4344,603959.SH,603959.SH#E,百利科技,湖南,建筑工程,20160517
4345,603960.SH,603960.SH#E,克来机电,上海,汽车配件,20170314
4346,603963.SH,603963.SH#E,大理药业,云南,中成药,20170922
4347,603966.SH,603966.SH#E,法兰泰克,江苏,工程机械,20170125
4348,603967.SH,603967.SH#E,中创物流,山东,仓储物流,20190429
4349,603968.SH,603968.SH#E,醋化股份,江苏,化工原料,20150518
4350,603969.SH,603969.SH#E,银龙股份,天津,其他建材,20150227
4351,603970.SH,603970.SH#E,中农立华,北京,农药化肥,20171116
4352,603976.SH,603976.SH#E,正川股份,重庆,医疗保健,20170822
4353,603977.SH,603977.SH#E,国泰集团,江西,化工原料,20161111
4354,603978.SH,603978.SH#E,深圳新星,深圳,小金属,20170807
4355,603979.SH,603979.SH#E,金诚信,北京,建筑工程,20150630
4356,603980.SH,603980.SH#E,吉华集团,浙江,染料涂料,20170615
4357,603982.SH,603982.SH#E,泉峰汽车,江苏,汽车配件,20190522
4358,603983.SH,603983.SH#E,丸美股份,广东,日用化工,20190725
4359,603985.SH,603985.SH#E,恒润股份,江苏,机械基件,20170505
4360,603986.SH,603986.SH#E,兆易创新,北京,半导体,20160818
4361,603987.SH,603987.SH#E,康德莱,上海,医疗保健,20161121
4362,603988.SH,603988.SH#E,中电电机,江苏,电气设备,20141104
4363,603989.SH,603989.SH#E,艾华集团,湖南,元器件,20150515
4364,603990.SH,603990.SH#E,麦迪科技,江苏,软件服务,20161208
4365,603991.SH,603991.SH#E,至正股份,深圳,塑料,20170308
4366,603992.SH,603992.SH#E,松霖科技,福建,家居用品,20190826
4367,603993.SH,603993.SH#E,洛阳钼业,河南,小金属,20121009
4368,603995.SH,603995.SH#E,甬金股份,浙江,特种钢,20191224
4369,603997.SH,603997.SH#E,继峰股份,浙江,汽车配件,20150302
4370,603998.SH,603998.SH#E,方盛制药,湖南,中成药,20141205
4371,603999.SH,603999.SH#E,读者传媒,甘肃,出版业,20151210
4372,605001.SH,605001.SH#E,威奥股份,山东,运输设备,20200522
4373,605003.SH,605003.SH#E,众望布艺,浙江,纺织,20200908
4374,605005.SH,605005.SH#E,合兴股份,浙江,汽车配件,20210119
4375,605006.SH,605006.SH#E,山东玻纤,山东,玻璃,20200903
4376,605007.SH,605007.SH#E,五洲特纸,浙江,造纸,20201110
4377,605008.SH,605008.SH#E,长鸿高科,浙江,橡胶,20200821
4378,605009.SH,605009.SH#E,豪悦护理,浙江,造纸,20200911
4379,605011.SH,605011.SH#E,杭州热电,浙江,供气供热,20210630
4380,605016.SH,605016.SH#E,百龙创园,山东,食品,20210421
4381,605018.SH,605018.SH#E,长华集团,浙江,汽车配件,20200929
4382,605020.SH,605020.SH#E,永和股份,浙江,化工原料,20210709
4383,605028.SH,605028.SH#E,世茂能源,浙江,供气供热,20210712
4384,605033.SH,605033.SH#E,美邦股份,陕西,农药化肥,20210916
4385,605050.SH,605050.SH#E,福然德,上海,仓储物流,20200924
4386,605055.SH,605055.SH#E,迎丰股份,浙江,纺织,20210129
4387,605056.SH,605056.SH#E,咸亨国际,浙江,电器仪表,20210720
4388,605058.SH,605058.SH#E,澳弘电子,江苏,元器件,20201021
4389,605060.SH,605060.SH#E,联德股份,浙江,机械基件,20210301
4390,605066.SH,605066.SH#E,天正电气,浙江,电气设备,20200807
4391,605068.SH,605068.SH#E,明新旭腾,浙江,汽车配件,20201123
4392,605069.SH,605069.SH#E,正和生态,北京,环境保护,20210816
4393,605077.SH,605077.SH#E,华康股份,浙江,食品,20210209
4394,605080.SH,605080.SH#E,浙江自然,浙江,纺织,20210506
4395,605081.SH,605081.SH#E,太和水,上海,环境保护,20210209
4396,605086.SH,605086.SH#E,龙高股份,福建,矿物制品,20210416
4397,605088.SH,605088.SH#E,冠盛股份,浙江,汽车配件,20200817
4398,605089.SH,605089.SH#E,味知香,江苏,食品,20210427
4399,605090.SH,605090.SH#E,九丰能源,江西,供气供热,20210525
4400,605098.SH,605098.SH#E,行动教育,上海,文教休闲,20210421
4401,605099.SH,605099.SH#E,共创草坪,江苏,文教休闲,20200930
4402,605100.SH,605100.SH#E,华丰股份,山东,机械基件,20200811
4403,605108.SH,605108.SH#E,同庆楼,安徽,酒店餐饮,20200716
4404,605111.SH,605111.SH#E,新洁能,江苏,半导体,20200928
4405,605116.SH,605116.SH#E,奥锐特,浙江,化学制药,20200921
4406,605117.SH,605117.SH#E,德业股份,浙江,电气设备,20210420
4407,605118.SH,605118.SH#E,力鼎光电,福建,元器件,20200730
4408,605122.SH,605122.SH#E,四方新材,重庆,水泥,20210310
4409,605123.SH,605123.SH#E,派克新材,江苏,航空,20200825
4410,605128.SH,605128.SH#E,上海沿浦,上海,汽车配件,20200915
4411,605133.SH,605133.SH#E,嵘泰股份,江苏,汽车配件,20210224
4412,605136.SH,605136.SH#E,丽人丽妆,上海,其他商业,20200929
4413,605138.SH,605138.SH#E,盛泰集团,浙江,服饰,20211027
4414,605151.SH,605151.SH#E,西上海,上海,汽车配件,20201215
4415,605155.SH,605155.SH#E,西大门,浙江,家居用品,20201231
4416,605158.SH,605158.SH#E,华达新材,浙江,钢加工,20200805
4417,605162.SH,605162.SH#E,新中港,浙江,供气供热,20210707
4418,605166.SH,605166.SH#E,聚合顺,浙江,化纤,20200618
4419,605167.SH,605167.SH#E,利柏特,江苏,建筑工程,20210726
4420,605168.SH,605168.SH#E,三人行,陕西,互联网,20200528
4421,605169.SH,605169.SH#E,洪通燃气,新疆,供气供热,20201030
4422,605177.SH,605177.SH#E,东亚药业,浙江,化学制药,20201125
4423,605178.SH,605178.SH#E,时空科技,北京,装修装饰,20200821
4424,605179.SH,605179.SH#E,一鸣食品,浙江,乳制品,20201228
4425,605180.SH,605180.SH#E,华生科技,浙江,纺织,20210430
4426,605183.SH,605183.SH#E,确成股份,江苏,化工原料,20201207
4427,605186.SH,605186.SH#E,健麾信息,上海,专用机械,20201222
4428,605188.SH,605188.SH#E,国光连锁,江西,超市连锁,20200728
4429,605189.SH,605189.SH#E,富春染织,安徽,纺织,20210528
4430,605196.SH,605196.SH#E,华通线缆,河北,电气设备,20210511
4431,605198.SH,605198.SH#E,安德利,山东,软饮料,20200918
4432,605199.SH,605199.SH#E,葫芦娃,海南,中成药,20200710
4433,605208.SH,605208.SH#E,永茂泰,上海,铝,20210308
4434,605218.SH,605218.SH#E,伟时电子,江苏,元器件,20200928
4435,605222.SH,605222.SH#E,起帆电缆,上海,电气设备,20200731
4436,605228.SH,605228.SH#E,神通科技,浙江,汽车配件,20210120
4437,605255.SH,605255.SH#E,天普股份,浙江,汽车配件,20200825
4438,605258.SH,605258.SH#E,协和电子,江苏,元器件,20201203
4439,605259.SH,605259.SH#E,绿田机械,浙江,农用机械,20210615
4440,605266.SH,605266.SH#E,健之佳,云南,医药商业,20201201
4441,605268.SH,605268.SH#E,王力安防,浙江,家居用品,20210224
4442,605277.SH,605277.SH#E,新亚电子,浙江,元器件,20210106
4443,605286.SH,605286.SH#E,同力日升,江苏,运输设备,20210322
4444,605287.SH,605287.SH#E,德才股份,山东,装修装饰,20210706
4445,605288.SH,605288.SH#E,凯迪股份,江苏,电气设备,20200601
4446,605289.SH,605289.SH#E,罗曼股份,上海,建筑工程,20210426
4447,605296.SH,605296.SH#E,神农集团,云南,农业综合,20210528
4448,605298.SH,605298.SH#E,必得科技,江苏,运输设备,20210301
4449,605299.SH,605299.SH#E,舒华体育,福建,文教休闲,20201215
4450,605300.SH,605300.SH#E,佳禾食品,江苏,乳制品,20210430
4451,605303.SH,605303.SH#E,园林股份,浙江,建筑工程,20210301
4452,605305.SH,605305.SH#E,中际联合,北京,专用机械,20210506
4453,605318.SH,605318.SH#E,法狮龙,浙江,其他建材,20200803
4454,605319.SH,605319.SH#E,无锡振华,江苏,汽车配件,20210607
4455,605333.SH,605333.SH#E,沪光股份,江苏,汽车配件,20200818
4456,605336.SH,605336.SH#E,帅丰电器,浙江,家用电器,20201019
4457,605337.SH,605337.SH#E,李子园,浙江,乳制品,20210208
4458,605338.SH,605338.SH#E,巴比食品,上海,食品,20201012
4459,605339.SH,605339.SH#E,南侨食品,上海,食品,20210518
4460,605358.SH,605358.SH#E,立昂微,浙江,半导体,20200911
4461,605365.SH,605365.SH#E,立达信,福建,家用电器,20210720
4462,605366.SH,605366.SH#E,宏柏新材,江西,化工原料,20200812
4463,605368.SH,605368.SH#E,蓝天燃气,河南,供气供热,20210129
4464,605369.SH,605369.SH#E,拱东医疗,浙江,医疗保健,20200916
4465,605376.SH,605376.SH#E,博迁新材,江苏,小金属,20201208
4466,605377.SH,605377.SH#E,华旺科技,浙江,造纸,20201228
4467,605378.SH,605378.SH#E,野马电池,浙江,电气设备,20210412
4468,605388.SH,605388.SH#E,均瑶健康,湖北,乳制品,20200818
4469,605389.SH,605389.SH#E,长龄液压,江苏,机械基件,20210322
4470,605398.SH,605398.SH#E,新炬网络,上海,软件服务,20210121
4471,605399.SH,605399.SH#E,晨光新材,江西,化工原料,20200804
4472,605488.SH,605488.SH#E,福莱新材,浙江,塑料,20210513
4473,605499.SH,605499.SH#E,东鹏饮料,深圳,软饮料,20210527
4474,605500.SH,605500.SH#E,森林包装,浙江,造纸,20201222
4475,605507.SH,605507.SH#E,国邦医药,浙江,化学制药,20210802
4476,605555.SH,605555.SH#E,德昌股份,浙江,家用电器,20211021
4477,605566.SH,605566.SH#E,福莱蒽特,浙江,染料涂料,20211025
4478,605567.SH,605567.SH#E,春雪食品,山东,食品,20211013
4479,605577.SH,605577.SH#E,龙版传媒,黑龙江,出版业,20210824
4480,605580.SH,605580.SH#E,恒盛能源,浙江,供气供热,20210819
4481,605588.SH,605588.SH#E,冠石科技,江苏,元器件,20210812
4482,605589.SH,605589.SH#E,圣泉集团,山东,化工原料,20210810
4483,605598.SH,605598.SH#E,上海港湾,上海,建筑工程,20210917
4484,605599.SH,605599.SH#E,菜百股份,北京,黄金,20210909
4485,688001.SH,688001.SH#E,华兴源创,江苏,专用机械,20190722
4486,688002.SH,688002.SH#E,睿创微纳,山东,通信设备,20190722
4487,688003.SH,688003.SH#E,天准科技,江苏,专用机械,20190722
4488,688004.SH,688004.SH#E,博汇科技,北京,软件服务,20200612
4489,688005.SH,688005.SH#E,容百科技,浙江,电气设备,20190722
4490,688006.SH,688006.SH#E,杭可科技,浙江,电气设备,20190722
4491,688007.SH,688007.SH#E,光峰科技,深圳,元器件,20190722
4492,688008.SH,688008.SH#E,澜起科技,上海,半导体,20190722
4493,688009.SH,688009.SH#E,中国通号,北京,运输设备,20190722
4494,688010.SH,688010.SH#E,福光股份,福建,元器件,20190722
4495,688011.SH,688011.SH#E,新光光电,黑龙江,元器件,20190722
4496,688012.SH,688012.SH#E,中微公司,上海,半导体,20190722
4497,688013.SH,688013.SH#E,天臣医疗,江苏,医疗保健,20200928
4498,688015.SH,688015.SH#E,交控科技,北京,运输设备,20190722
4499,688016.SH,688016.SH#E,心脉医疗,上海,医疗保健,20190722
4500,688017.SH,688017.SH#E,绿的谐波,江苏,机械基件,20200828
4501,688018.SH,688018.SH#E,乐鑫科技,上海,半导体,20190722
4502,688019.SH,688019.SH#E,安集科技,上海,半导体,20190722
4503,688020.SH,688020.SH#E,方邦股份,广东,元器件,20190722
4504,688021.SH,688021.SH#E,奥福环保,山东,环境保护,20191106
4505,688022.SH,688022.SH#E,瀚川智能,江苏,专用机械,20190722
4506,688023.SH,688023.SH#E,安恒信息,浙江,软件服务,20191105
4507,688025.SH,688025.SH#E,杰普特,深圳,专用机械,20191031
4508,688026.SH,688026.SH#E,洁特生物,广东,医疗保健,20200122
4509,688027.SH,688027.SH#E,国盾量子,安徽,通信设备,20200709
4510,688028.SH,688028.SH#E,沃尔德,北京,机械基件,20190722
4511,688029.SH,688029.SH#E,南微医学,江苏,医疗保健,20190722
4512,688030.SH,688030.SH#E,山石网科,江苏,软件服务,20190930
4513,688031.SH,688031.SH#E,星环科技-U,上海,软件服务,20221018
4514,688032.SH,688032.SH#E,禾迈股份,浙江,电气设备,20211220
4515,688033.SH,688033.SH#E,天宜上佳,北京,电气设备,20190722
4516,688035.SH,688035.SH#E,德邦科技,山东,半导体,20220919
4517,688036.SH,688036.SH#E,传音控股,深圳,通信设备,20190930
4518,688037.SH,688037.SH#E,芯源微,辽宁,半导体,20191216
4519,688038.SH,688038.SH#E,中科通达,湖北,软件服务,20210713
4520,688039.SH,688039.SH#E,当虹科技,浙江,软件服务,20191211
4521,688041.SH,688041.SH#E,海光信息,天津,半导体,20220812
4522,688045.SH,688045.SH#E,必易微,深圳,半导体,20220526
4523,688046.SH,688046.SH#E,药康生物,江苏,生物制药,20220425
4524,688047.SH,688047.SH#E,龙芯中科,北京,半导体,20220624
4525,688048.SH,688048.SH#E,长光华芯,江苏,半导体,20220401
4526,688049.SH,688049.SH#E,炬芯科技,广东,半导体,20211129
4527,688050.SH,688050.SH#E,爱博医疗,北京,医疗保健,20200729
4528,688051.SH,688051.SH#E,佳华科技,北京,软件服务,20200320
4529,688052.SH,688052.SH#E,纳芯微,江苏,半导体,20220422
4530,688053.SH,688053.SH#E,思科瑞,四川,元器件,20220708
4531,688055.SH,688055.SH#E,龙腾光电,江苏,元器件,20200817
4532,688056.SH,688056.SH#E,莱伯泰科,北京,电器仪表,20200902
4533,688057.SH,688057.SH#E,金达莱,江西,环境保护,20201111
4534,688058.SH,688058.SH#E,宝兰德,北京,软件服务,20191101
4535,688059.SH,688059.SH#E,华锐精密,湖南,机械基件,20210208
4536,688060.SH,688060.SH#E,云涌科技,江苏,软件服务,20200710
4537,688061.SH,688061.SH#E,灿瑞科技,上海,半导体,20221018
4538,688062.SH,688062.SH#E,迈威生物-U,上海,生物制药,20220118
4539,688063.SH,688063.SH#E,派能科技,上海,电气设备,20201230
4540,688065.SH,688065.SH#E,凯赛生物,上海,化工原料,20200812
4541,688066.SH,688066.SH#E,航天宏图,北京,软件服务,20190722
4542,688067.SH,688067.SH#E,爱威科技,湖南,医疗保健,20210616
4543,688068.SH,688068.SH#E,热景生物,北京,医疗保健,20190930
4544,688069.SH,688069.SH#E,德林海,江苏,环境保护,20200722
4545,688070.SH,688070.SH#E,纵横股份,四川,航空,20210210
4546,688071.SH,688071.SH#E,华依科技,上海,专用机械,20210729
4547,688072.SH,688072.SH#E,拓荆科技,辽宁,半导体,20220420
4548,688073.SH,688073.SH#E,毕得医药,上海,化学制药,20221011
4549,688075.SH,688075.SH#E,安旭生物,浙江,医疗保健,20211118
4550,688076.SH,688076.SH#E,诺泰生物,江苏,生物制药,20210520
4551,688077.SH,688077.SH#E,大地熊,安徽,矿物制品,20200722
4552,688078.SH,688078.SH#E,龙软科技,北京,软件服务,20191230
4553,688079.SH,688079.SH#E,美迪凯,浙江,元器件,20210302
4554,688080.SH,688080.SH#E,映翰通,北京,通信设备,20200212
4555,688081.SH,688081.SH#E,兴图新科,湖北,软件服务,20200106
4556,688082.SH,688082.SH#E,盛美上海,上海,半导体,20211118
4557,688083.SH,688083.SH#E,中望软件,广东,软件服务,20210311
4558,688084.SH,688084.SH#E,晶品特装,北京,专用机械,20221208
4559,688085.SH,688085.SH#E,三友医疗,上海,医疗保健,20200409
4560,688086.SH,688086.SH#E,*ST紫晶,广东,IT设备,20200226
4561,688087.SH,688087.SH#E,英科再生,山东,环境保护,20210709
4562,688088.SH,688088.SH#E,虹软科技,浙江,软件服务,20190722
4563,688089.SH,688089.SH#E,嘉必优,湖北,食品,20191219
4564,688090.SH,688090.SH#E,瑞松科技,广东,专用机械,20200217
4565,688091.SH,688091.SH#E,上海谊众,上海,化学制药,20210909
4566,688092.SH,688092.SH#E,爱科科技,浙江,专用机械,20210319
4567,688093.SH,688093.SH#E,世华科技,江苏,化工原料,20200930
4568,688095.SH,688095.SH#E,福昕软件,福建,软件服务,20200908
4569,688096.SH,688096.SH#E,京源环保,江苏,环境保护,20200409
4570,688097.SH,688097.SH#E,博众精工,江苏,专用机械,20210512
4571,688098.SH,688098.SH#E,申联生物,上海,农业综合,20191028
4572,688099.SH,688099.SH#E,晶晨股份,上海,半导体,20190808
4573,688100.SH,688100.SH#E,威胜信息,湖南,通信设备,20200121
4574,688101.SH,688101.SH#E,三达膜,陕西,环境保护,20191115
4575,688102.SH,688102.SH#E,斯瑞新材,陕西,铜,20220316
4576,688103.SH,688103.SH#E,国力股份,江苏,电气设备,20210910
4577,688105.SH,688105.SH#E,诺唯赞,江苏,生物制药,20211115
4578,688106.SH,688106.SH#E,金宏气体,江苏,化工原料,20200616
4579,688107.SH,688107.SH#E,安路科技,上海,半导体,20211112
4580,688108.SH,688108.SH#E,赛诺医疗,天津,医疗保健,20191030
4581,688109.SH,688109.SH#E,品茗科技,浙江,软件服务,20210330
4582,688110.SH,688110.SH#E,东芯股份,上海,半导体,20211210
4583,688111.SH,688111.SH#E,金山办公,北京,软件服务,20191118
4584,688112.SH,688112.SH#E,鼎阳科技,深圳,电器仪表,20211201
4585,688113.SH,688113.SH#E,联测科技,江苏,专用机械,20210506
4586,688114.SH,688114.SH#E,华大智造,深圳,医疗保健,20220909
4587,688115.SH,688115.SH#E,思林杰,广东,电器仪表,20220314
4588,688116.SH,688116.SH#E,天奈科技,江苏,化工原料,20190925
4589,688117.SH,688117.SH#E,圣诺生物,四川,生物制药,20210603
4590,688118.SH,688118.SH#E,普元信息,上海,软件服务,20191204
4591,688119.SH,688119.SH#E,中钢洛耐,河南,其他建材,20220606
4592,688120.SH,688120.SH#E,华海清科,天津,半导体,20220608
4593,688121.SH,688121.SH#E,卓然股份,上海,专用机械,20210906
4594,688122.SH,688122.SH#E,西部超导,陕西,小金属,20190722
4595,688123.SH,688123.SH#E,聚辰股份,上海,半导体,20191223
4596,688125.SH,688125.SH#E,安达智能,广东,专用机械,20220415
4597,688126.SH,688126.SH#E,沪硅产业,上海,半导体,20200420
4598,688127.SH,688127.SH#E,蓝特光学,浙江,元器件,20200921
4599,688128.SH,688128.SH#E,中国电研,广东,专用机械,20191105
4600,688129.SH,688129.SH#E,东来技术,上海,染料涂料,20201023
4601,688130.SH,688130.SH#E,晶华微,浙江,半导体,20220729
4602,688131.SH,688131.SH#E,皓元医药,上海,化学制药,20210608
4603,688132.SH,688132.SH#E,邦彦技术,深圳,通信设备,20220923
4604,688133.SH,688133.SH#E,泰坦科技,上海,化工原料,20201030
4605,688135.SH,688135.SH#E,利扬芯片,广东,半导体,20201111
4606,688136.SH,688136.SH#E,科兴制药,山东,生物制药,20201214
4607,688137.SH,688137.SH#E,近岸蛋白,江苏,生物制药,20220929
4608,688138.SH,688138.SH#E,清溢光电,深圳,半导体,20191120
4609,688139.SH,688139.SH#E,海尔生物,山东,医疗保健,20191025
4610,688141.SH,688141.SH#E,杰华特,浙江,半导体,20221223
4611,688143.SH,688143.SH#E,长盈通,湖北,通信设备,20221212
4612,688146.SH,688146.SH#E,中船特气,河北,半导体,20230421
4613,688147.SH,688147.SH#E,微导纳米,江苏,专用机械,20221223
4614,688148.SH,688148.SH#E,芳源股份,广东,电气设备,20210806
4615,688150.SH,688150.SH#E,莱特光电,陕西,元器件,20220318
4616,688151.SH,688151.SH#E,华强科技,湖北,专用机械,20211206
4617,688152.SH,688152.SH#E,麒麟信安,湖南,软件服务,20221028
4618,688153.SH,688153.SH#E,唯捷创芯,天津,半导体,20220412
4619,688155.SH,688155.SH#E,先惠技术,上海,专用机械,20200811
4620,688156.SH,688156.SH#E,路德环境,湖北,环境保护,20200922
